ID_Ticket,ID_Empresa,ID_Tecnico,Fecha_Solicitud,Fecha_Resolucion,Tipo_Servicio,Horas_Facturadas,Costo_Repuestos_USD,Tiempo_Resolucion_Horas,Ingreso_Total_USD,Nombre_Empresa,Tamano_Flota,Tipo_Contrato,Fecha_Alta,Nombre_Tecnico,Especialidad,Seniority
TK-136892,1519,272,2024-07-28 17:40:08,2024-07-29 00:40:08,Preventivo,1.7,57.27,7.0,150.77,Ramirez-Vazquez,10,Pay-per-use,2026-02-01,Tiziano Ramos,Software,Semi-Senior
TK-136893,6555,711,2024-11-05 23:14:11,2024-11-09 03:14:11,Correctivo Software,4.9,445.08,76.0,714.5799999999999,"Acuña, Navarro and Diaz",25,Suscripcion,2025-07-10,Sr(a). Juan Cruz Vega,Software,Senior
TK-136894,1151,456,2026-01-14 18:50:01,2026-01-17 20:50:01,Correctivo Mecanico,11.8,1415.12,74.0,2064.12,Ortiz-Gomez,50,Suscripcion,2024-10-13,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-136895,3295,780,2025-12-26 17:36:33,2025-12-26 18:36:33,Preventivo,1.6,88.23,1.0,176.23000000000002,"Toledo, Martinez and Avila",10,Suscripcion,2025-10-22,Mateo Tomas Ortiz Moreno,Alta Tension,Semi-Senior
TK-136896,1086,691,2024-12-31 20:01:17,2025-01-01 23:01:17,Correctivo Mecanico,10.0,1174.91,27.0,1724.91,Gonzalez and Sons,10,Suscripcion,2023-12-30,Juan Rojas Torres,Alta Tension,Junior
TK-136897,2936,319,2026-02-22 15:40:29,2026-02-26 22:40:29,Correctivo Mecanico,10.6,276.56,103.0,859.56,Sanchez-Ramirez,10,Suscripcion,2025-06-30,Victoria Federico Arias,Software,Semi-Senior
TK-136898,5712,728,2024-12-11 07:59:34,2024-12-14 14:59:34,Correctivo Mecanico,5.9,356.51,79.0,681.01,"Molina, Rodriguez and Leiva",200,Suscripcion,2025-11-09,Tomàs Pedro Gonzalez,Alta Tension,Semi-Senior
TK-136899,2501,933,2025-10-13 12:12:24,2025-10-13 13:12:24,Preventivo,2.1,140.43,1.0,255.93,"Diaz, Godoy and Valdez",10,Pay-per-use,2023-07-29,Bastian Salvador Carrizo Sanchez,Alta Tension,Junior
TK-136900,4978,887,2025-05-20 09:08:31,2025-05-21 12:08:31,Preventivo,1.6,78.95,27.0,166.95,Quiroga LLC,100,Suscripcion,2026-04-08,Lola Cardozo Ledesma,Alta Tension,Junior
TK-136901,6198,915,2025-03-09 05:11:51,2025-03-12 10:11:51,Correctivo Mecanico,7.8,578.23,77.0,1007.23,Cabrera-Muñoz,50,Pay-per-use,2025-07-04,Santino Gomez,Mecanica General,Junior
TK-136902,1158,828,2025-11-06 21:37:21,2025-11-08 01:37:21,Preventivo,1.8,128.74,28.0,227.74,Rodriguez Ltd,10,Suscripcion,2023-12-29,Milena Paulina Peralta Aguirre,Mecanica General,Semi-Senior
TK-136903,5331,747,2026-04-03 17:14:03,2026-04-04 23:14:03,Preventivo,2.5,78.88,30.0,216.38,"Suarez, Campos and Garcia",10,Pay-per-use,2024-08-17,Lucía Thiago Rodriguez Arias,Mecanica General,Semi-Senior
TK-136904,6095,536,2024-06-27 10:16:07,2024-06-27 18:16:07,Preventivo,1.3,141.37,8.0,212.87,"Gomez, Avila and Garcia",50,Suscripcion,2025-12-21,Francisco Ruiz,Alta Tension,Semi-Senior
TK-136905,2646,396,2025-11-11 16:52:50,2025-11-14 00:52:50,Correctivo Mecanico,6.3,1130.86,56.0,1477.36,Lopez-Garcia,50,Suscripcion,2023-06-25,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-136906,2503,207,2025-08-14 19:39:48,2025-08-16 03:39:48,Preventivo,3.0,74.42,32.0,239.42000000000002,"Pereyra, Torres and Acosta",25,Suscripcion,2024-01-11,Ciro Thiago Daniel Gomez Acuña,Mecanica General,Junior
TK-136907,3255,342,2024-11-27 02:38:05,2024-11-27 10:38:05,Preventivo,2.6,80.03,8.0,223.03,"Torres, Sanchez and Garcia",25,Suscripcion,2023-11-04,Nina Salvador Sosa,Software,Semi-Senior
TK-136908,3950,712,2026-02-06 17:55:27,2026-02-09 21:55:27,Correctivo Software,3.6,540.73,76.0,738.73,Lopez PLC,50,Pay-per-use,2024-12-26,Clara Rojas,Mecanica General,Semi-Senior
TK-136909,2193,869,2025-07-23 19:15:19,2025-07-27 00:15:19,Correctivo Software,5.8,509.1,77.0,828.1,Ramirez-Morales,50,Suscripcion,2024-03-09,Juana Angel Gabriel Acosta,Alta Tension,Junior
TK-136910,5336,990,2024-10-17 21:56:49,2024-10-19 03:56:49,Preventivo,1.8,118.85,30.0,217.85,"Diaz, Silva and Rios",10,Suscripcion,2023-06-28,Juan Pablo Arias,Mecanica General,Semi-Senior
TK-136911,2827,342,2025-11-02 23:22:43,2025-11-03 04:22:43,Preventivo,2.6,53.72,5.0,196.72,Benitez-Acosta,25,Suscripcion,2024-06-24,Nina Salvador Sosa,Software,Semi-Senior
TK-136912,1090,762,2025-05-26 01:58:56,2025-05-29 06:58:56,Correctivo Mecanico,11.4,628.88,77.0,1255.88,Vargas and Sons,10,Pay-per-use,2024-02-09,Nahiara Romero,Alta Tension,Senior
TK-136913,7655,347,2026-02-01 17:55:39,2026-02-02 22:55:39,Preventivo,2.1,104.23,29.0,219.73000000000002,Gutierrez-Cardozo,25,Suscripcion,2024-01-15,Milagros Thiago Agustin Caceres Rodriguez,Alta Tension,Semi-Senior
TK-136914,5272,327,2025-04-27 06:17:48,2025-05-02 07:17:48,Correctivo Mecanico,4.4,1339.45,121.0,1581.45,Carrizo LLC,10,Suscripcion,2024-05-16,Sr(a). Tomàs Ruiz,Mecanica General,Senior
TK-136915,4467,933,2024-12-22 11:23:12,2024-12-26 16:23:12,Correctivo Mecanico,3.5,935.8,101.0,1128.3,Romero-Coronel,200,Suscripcion,2024-12-20,Bastian Salvador Carrizo Sanchez,Alta Tension,Junior
TK-136916,7912,456,2024-06-01 23:53:30,2024-06-03 04:53:30,Preventivo,2.1,58.28,29.0,173.78,Gonzalez and Sons,10,Suscripcion,2024-05-07,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-136917,8126,795,2025-12-05 13:22:04,2025-12-05 17:22:04,Preventivo,2.5,147.99,4.0,285.49,Godoy-Arias,25,Pay-per-use,2023-08-09,Valentino Cardozo Ramirez,Mecanica General,Junior
TK-136918,6400,456,2024-08-20 17:04:22,2024-08-21 21:04:22,Preventivo,1.1,69.72,28.0,130.22,"Gomez, Sosa and Carrizo",25,Pay-per-use,2025-02-27,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-136919,2284,349,2025-08-15 08:34:29,2025-08-20 16:34:29,Correctivo Mecanico,10.8,726.74,128.0,1320.74,"Villalba, Romero and Gomez",10,Pay-per-use,2024-05-06,Sr(a). Nicolas Romero,Software,Senior
TK-136920,1753,587,2026-02-01 08:40:25,2026-02-02 14:40:25,Preventivo,2.9,112.51,30.0,272.01,Arias-Garcia,10,Pay-per-use,2024-12-14,Simon Quiroga Sanchez,Mecanica General,Senior
TK-136921,6794,691,2025-11-22 08:51:59,2025-11-22 14:51:59,Preventivo,1.2,118.69,6.0,184.69,"Cruz, Ramirez and Rios",200,Suscripcion,2024-01-07,Juan Rojas Torres,Alta Tension,Junior
TK-136922,9476,207,2026-03-11 11:17:13,2026-03-12 14:17:13,Preventivo,1.3,64.48,27.0,135.98000000000002,Fernandez-Rivero,25,Suscripcion,2025-09-14,Ciro Thiago Daniel Gomez Acuña,Mecanica General,Junior
TK-136923,9624,967,2024-08-18 07:32:07,2024-08-18 10:32:07,Preventivo,1.1,148.33,3.0,208.83,Moreno Group,100,Suscripcion,2025-07-09,Sebastian Medina Dominguez,Mecanica General,Junior
TK-136924,3240,827,2025-07-03 06:24:44,2025-07-06 07:24:44,Correctivo Mecanico,8.4,280.85,73.0,742.85,"Gomez, Morales and Gonzalez",10,Pay-per-use,2025-03-26,Pilar Rodriguez,Mecanica General,Senior
TK-136925,7229,344,2025-03-23 13:23:37,2025-03-24 17:23:37,Preventivo,1.3,101.33,28.0,172.82999999999998,Paz and Sons,25,Suscripcion,2023-06-30,Juan Ignacio Thiago Fernandez Alvarez,Mecanica General,Junior
TK-136926,2264,887,2024-12-23 02:33:37,2024-12-28 07:33:37,Correctivo Mecanico,7.7,635.59,125.0,1059.0900000000001,Farias-Gomez,100,Pay-per-use,2025-08-27,Lola Cardozo Ledesma,Alta Tension,Junior
TK-136927,6339,701,2025-10-11 00:23:51,2025-10-12 01:23:51,Preventivo,1.1,113.33,25.0,173.83,Garcia-Caceres,10,Suscripcion,2024-11-29,Lautaro Farias Rios,Mecanica General,Semi-Senior
TK-136928,6439,656,2025-09-19 15:27:44,2025-09-19 21:27:44,Preventivo,2.0,89.35,6.0,199.35,Hernandez Group,100,Suscripcion,2023-10-13,Juan Pablo Matilda Coronel Benitez,Software,Junior
TK-136929,7371,887,2024-11-16 09:43:43,2024-11-18 13:43:43,Correctivo Software,6.4,316.51,52.0,668.51,Carrizo-Figueroa,25,Pay-per-use,2024-01-23,Lola Cardozo Ledesma,Alta Tension,Junior
TK-136930,5374,675,2024-10-16 06:33:10,2024-10-18 11:33:10,Correctivo Mecanico,3.6,1384.28,53.0,1582.28,"Maidana, Moreno and Cabrera",25,Pay-per-use,2024-02-01,Dr(a). Renata Aguirre,Software,Semi-Senior
TK-136931,4937,967,2026-01-01 12:20:39,2026-01-02 13:20:39,Correctivo Mecanico,2.9,425.53,25.0,585.03,"Herrera, Vera and Acosta",25,Pay-per-use,2023-06-07,Sebastian Medina Dominguez,Mecanica General,Junior
TK-136932,5186,780,2026-05-08 13:49:55,2026-05-08 17:49:55,Preventivo,1.5,121.29,4.0,203.79000000000002,Romero-Gonzalez,100,Pay-per-use,2025-03-10,Mateo Tomas Ortiz Moreno,Alta Tension,Semi-Senior
TK-136933,4241,468,2024-06-04 04:51:29,2024-06-04 12:51:29,Preventivo,2.3,115.15,8.0,241.64999999999998,Gomez-Martinez,50,Suscripcion,2023-12-29,Sr(a). Santino Martinez,Mecanica General,Senior
TK-136934,3492,998,2026-02-02 13:26:05,2026-02-03 14:26:05,Correctivo Mecanico,7.6,1190.44,25.0,1608.44,Soto-Fernandez,25,Suscripcion,2025-11-13,Facundo Pilar Nuñez Aguero,Alta Tension,Junior
TK-136935,6531,349,2024-09-07 15:42:35,2024-09-08 20:42:35,Correctivo Software,3.4,257.17,29.0,444.17,"Gonzalez, Guzman and Rodriguez",25,Suscripcion,2026-02-01,Sr(a). Nicolas Romero,Software,Senior
TK-136936,6447,607,2025-04-07 20:20:07,2025-04-11 00:20:07,Correctivo Software,4.3,256.72,76.0,493.22,Gonzalez PLC,10,Suscripcion,2024-10-18,Sr(a). Franco Perez,Alta Tension,Junior
TK-136937,5901,422,2026-03-06 06:37:35,2026-03-08 07:37:35,Correctivo Software,4.4,715.4,49.0,957.4,"Soto, Ledesma and Medina",10,Pay-per-use,2024-08-23,Ana Paula Guzman,Mecanica General,Junior
TK-136938,2391,272,2025-09-17 16:43:41,2025-09-17 22:43:41,Preventivo,1.0,139.82,6.0,194.82,Fernandez PLC,25,Suscripcion,2023-07-28,Tiziano Ramos,Software,Semi-Senior
TK-136939,7487,245,2025-02-07 03:20:48,2025-02-11 09:20:48,Correctivo Software,7.6,1318.3,102.0,1736.3,Maldonado-Villalba,10,Pay-per-use,2025-10-26,Josefina Facundo Diaz Suarez,Mecanica General,Junior
TK-136940,2133,827,2026-05-07 11:28:06,2026-05-09 16:28:06,Correctivo Software,9.6,236.59,53.0,764.59,Carrizo-Fernandez,200,Suscripcion,2024-08-24,Pilar Rodriguez,Mecanica General,Senior
TK-136941,4012,422,2025-12-15 18:38:14,2025-12-16 23:38:14,Preventivo,1.3,141.38,29.0,212.88,"Herrera, Roldan and Garcia",10,Pay-per-use,2023-12-22,Ana Paula Guzman,Mecanica General,Junior
TK-136942,7825,915,2024-06-04 21:36:17,2024-06-05 00:36:17,Preventivo,1.4,52.27,3.0,129.27,Dominguez Inc,50,Pay-per-use,2025-08-02,Santino Gomez,Mecanica General,Junior
TK-136943,8550,691,2025-08-02 15:43:33,2025-08-06 22:43:33,Correctivo Mecanico,6.6,1435.29,103.0,1798.29,Ponce LLC,25,Suscripcion,2024-01-29,Juan Rojas Torres,Alta Tension,Junior
TK-136944,6295,396,2025-11-27 20:09:57,2025-11-28 04:09:57,Preventivo,1.8,56.83,8.0,155.82999999999998,"Sanchez, Benitez and Herrera",25,Suscripcion,2026-01-16,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-136945,8648,780,2025-09-26 13:08:29,2025-09-27 17:08:29,Correctivo Mecanico,10.6,426.19,28.0,1009.19,Lucero-Aguirre,10,Pay-per-use,2023-09-28,Mateo Tomas Ortiz Moreno,Alta Tension,Semi-Senior
TK-136946,9167,763,2025-08-10 10:13:28,2025-08-15 16:13:28,Correctivo Software,8.3,929.44,126.0,1385.94,"Benitez, Rodriguez and Perez",100,Pay-per-use,2023-12-01,Agostina Lopez Velazquez,Mecanica General,Senior
TK-136947,2638,890,2025-03-07 13:25:58,2025-03-08 20:25:58,Correctivo Software,10.8,1487.16,31.0,2081.16,Rojas PLC,25,Pay-per-use,2024-06-26,Sr(a). Lautaro Gonzalez,Alta Tension,Semi-Senior
TK-136948,8726,728,2025-11-13 03:18:25,2025-11-15 04:18:25,Correctivo Software,4.9,1065.3,49.0,1334.8,"Ojeda, Vega and Gutierrez",10,Pay-per-use,2025-09-29,Tomàs Pedro Gonzalez,Alta Tension,Semi-Senior
TK-136949,3230,349,2026-02-08 04:48:49,2026-02-08 07:48:49,Preventivo,2.2,93.44,3.0,214.44,Sanchez-Duarte,25,Suscripcion,2024-03-19,Sr(a). Nicolas Romero,Software,Senior
TK-136950,2530,607,2024-10-05 07:22:41,2024-10-06 11:22:41,Preventivo,1.8,59.38,28.0,158.38,Carrizo and Sons,100,Pay-per-use,2024-03-16,Sr(a). Franco Perez,Alta Tension,Junior
TK-136951,6947,347,2024-08-11 11:29:37,2024-08-14 16:29:37,Correctivo Mecanico,4.8,869.34,77.0,1133.3400000000001,Martinez-Martinez,10,Suscripcion,2025-10-09,Milagros Thiago Agustin Caceres Rodriguez,Alta Tension,Semi-Senior
TK-136952,7887,272,2025-07-20 05:05:12,2025-07-20 10:05:12,Preventivo,1.3,95.35,5.0,166.85,Toledo-Alvarez,25,Suscripcion,2024-12-18,Tiziano Ramos,Software,Semi-Senior
TK-136953,9094,109,2026-04-04 18:04:26,2026-04-04 20:04:26,Preventivo,1.4,90.92,2.0,167.92000000000002,Sosa PLC,200,Pay-per-use,2024-12-05,Valentino Maldonado,Mecanica General,Semi-Senior
TK-136954,2193,323,2024-10-06 10:16:40,2024-10-11 16:16:40,Correctivo Mecanico,9.4,655.91,126.0,1172.9099999999999,Ramirez-Morales,50,Suscripcion,2024-03-09,Santino Rivero,Alta Tension,Junior
TK-136955,7653,780,2025-03-31 18:01:23,2025-03-31 21:01:23,Preventivo,2.1,85.17,3.0,200.67000000000002,Acosta-Ledesma,10,Pay-per-use,2024-01-12,Mateo Tomas Ortiz Moreno,Alta Tension,Semi-Senior
TK-136956,9664,828,2025-03-01 20:14:47,2025-03-02 02:14:47,Preventivo,1.2,131.89,6.0,197.89,Ojeda and Sons,10,Suscripcion,2023-05-17,Milena Paulina Peralta Aguirre,Mecanica General,Semi-Senior
TK-136957,5719,675,2025-04-29 08:05:42,2025-04-29 12:05:42,Preventivo,2.5,128.19,4.0,265.69,Lucero-Suarez,25,Suscripcion,2023-06-25,Dr(a). Renata Aguirre,Software,Semi-Senior
TK-136958,8740,245,2025-05-04 23:25:40,2025-05-08 06:25:40,Correctivo Software,7.6,587.85,79.0,1005.85,"Rivero, Navarro and Herrera",10,Suscripcion,2025-12-22,Josefina Facundo Diaz Suarez,Mecanica General,Junior
TK-136959,5708,691,2024-08-16 13:23:37,2024-08-17 16:23:37,Preventivo,2.9,95.16,27.0,254.66,Cardozo Group,50,Suscripcion,2023-10-11,Juan Rojas Torres,Alta Tension,Junior
TK-136960,7201,131,2025-08-21 19:08:46,2025-08-21 23:08:46,Preventivo,2.2,105.56,4.0,226.56,Molina Ltd,10,Suscripcion,2025-12-27,Juana Victoria Rojas,Mecanica General,Semi-Senior
TK-136961,6143,827,2025-12-13 13:34:35,2025-12-14 19:34:35,Correctivo Software,9.0,1157.94,30.0,1652.94,"Farias, Muñoz and Garcia",10,Suscripcion,2024-09-03,Pilar Rodriguez,Mecanica General,Senior
TK-136962,3529,607,2025-03-02 04:29:32,2025-03-03 07:29:32,Preventivo,1.6,100.17,27.0,188.17000000000002,Herrera LLC,10,Suscripcion,2024-10-18,Sr(a). Franco Perez,Alta Tension,Junior
TK-136963,7396,650,2025-03-31 15:37:57,2025-04-01 22:37:57,Preventivo,1.9,100.04,31.0,204.54000000000002,Blanco-Caceres,50,Suscripcion,2024-07-28,Lautaro Benjamin Morena Fernandez,Mecanica General,Semi-Senior
TK-136964,8141,601,2025-03-30 09:20:29,2025-04-02 15:20:29,Correctivo Mecanico,3.7,679.01,78.0,882.51,"Correa, Martin and Herrera",200,Pay-per-use,2025-02-04,Dr(a). Matias Cabrera,Software,Semi-Senior
TK-136965,3050,712,2025-04-16 04:49:23,2025-04-16 11:49:23,Preventivo,2.9,88.5,7.0,248.0,"Sanchez, Rojas and Gimenez",10,Suscripcion,2024-01-28,Clara Rojas,Mecanica General,Semi-Senior
TK-136966,7442,456,2024-07-12 11:38:53,2024-07-12 12:38:53,Preventivo,1.8,74.8,1.0,173.8,"Medina, Martinez and Nuñez",25,Pay-per-use,2023-07-26,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-136967,5106,327,2024-05-14 02:15:30,2024-05-19 03:15:30,Correctivo Software,7.3,1159.88,121.0,1561.38,Gomez Inc,10,Suscripcion,2023-12-02,Sr(a). Tomàs Ruiz,Mecanica General,Senior
TK-136968,5450,998,2024-08-29 07:46:29,2024-08-29 09:46:29,Preventivo,2.6,80.0,2.0,223.0,Gomez Ltd,10,Suscripcion,2025-11-08,Facundo Pilar Nuñez Aguero,Alta Tension,Junior
TK-136969,3039,691,2025-01-11 09:27:49,2025-01-12 12:27:49,Correctivo Mecanico,8.5,1176.86,27.0,1644.36,Benitez-Ruiz,10,Suscripcion,2025-03-25,Juan Rojas Torres,Alta Tension,Junior
TK-136970,6794,311,2025-12-13 20:06:44,2025-12-15 21:06:44,Correctivo Mecanico,9.0,1315.37,49.0,1810.37,"Cruz, Ramirez and Rios",200,Suscripcion,2024-01-07,Luciana Franco Rojas,Mecanica General,Junior
TK-136971,5708,327,2025-03-15 01:59:00,2025-03-16 06:59:00,Preventivo,2.0,136.72,29.0,246.72,Cardozo Group,50,Suscripcion,2023-10-11,Sr(a). Tomàs Ruiz,Mecanica General,Senior
TK-136972,1659,468,2026-04-23 20:15:28,2026-04-27 21:15:28,Correctivo Mecanico,10.5,265.61,97.0,843.11,Duarte and Sons,25,Suscripcion,2023-06-12,Sr(a). Santino Martinez,Mecanica General,Senior
TK-136973,6295,407,2024-11-15 17:48:51,2024-11-15 23:48:51,Preventivo,1.3,88.63,6.0,160.13,"Sanchez, Benitez and Herrera",25,Suscripcion,2026-01-16,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-136974,8484,724,2024-12-14 18:31:34,2024-12-15 20:31:34,Preventivo,2.5,89.11,26.0,226.61,"Rodriguez, Medina and Cordoba",25,Pay-per-use,2023-06-14,Mateo Fernandez,Alta Tension,Senior
TK-136975,6168,650,2024-09-25 00:02:06,2024-09-28 01:02:06,Correctivo Mecanico,2.7,1111.74,73.0,1260.24,Perez-Diaz,25,Suscripcion,2025-10-09,Lautaro Benjamin Morena Fernandez,Mecanica General,Semi-Senior
TK-136976,1251,407,2026-02-02 02:14:57,2026-02-03 06:14:57,Preventivo,1.5,54.78,28.0,137.28,Maidana Ltd,25,Suscripcion,2023-11-10,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-136977,3126,396,2026-04-28 20:28:17,2026-05-04 00:28:17,Correctivo Mecanico,3.9,932.75,124.0,1147.25,"Cruz, Rodriguez and Ruiz",50,Suscripcion,2025-05-24,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-136978,3039,468,2024-06-06 20:14:08,2024-06-08 03:14:08,Preventivo,2.0,71.68,31.0,181.68,Benitez-Ruiz,10,Suscripcion,2025-03-25,Sr(a). Santino Martinez,Mecanica General,Senior
TK-136979,6315,887,2024-08-25 08:16:59,2024-08-26 10:16:59,Preventivo,3.0,109.79,26.0,274.79,Gonzalez-Ramirez,50,Suscripcion,2023-09-20,Lola Cardozo Ledesma,Alta Tension,Junior
TK-136980,5719,828,2026-01-19 05:03:20,2026-01-24 13:03:20,Correctivo Mecanico,5.7,377.46,128.0,690.96,Lucero-Suarez,25,Suscripcion,2023-06-25,Milena Paulina Peralta Aguirre,Mecanica General,Semi-Senior
TK-136981,1298,933,2026-03-03 09:26:11,2026-03-04 14:26:11,Preventivo,1.9,79.75,29.0,184.25,Sanchez-Duarte,25,Pay-per-use,2024-10-23,Bastian Salvador Carrizo Sanchez,Alta Tension,Junior
TK-136982,1187,327,2026-02-23 01:10:42,2026-02-24 09:10:42,Correctivo Software,6.7,205.31,32.0,573.81,Ferreyra-Ledesma,25,Suscripcion,2023-08-16,Sr(a). Tomàs Ruiz,Mecanica General,Senior
TK-136983,5123,109,2024-08-20 08:34:51,2024-08-21 10:34:51,Correctivo Mecanico,6.4,1349.44,26.0,1701.44,Muñoz Group,10,Pay-per-use,2025-11-19,Valentino Maldonado,Mecanica General,Semi-Senior
TK-136984,5336,711,2024-08-24 17:35:53,2024-08-29 00:35:53,Correctivo Software,5.2,582.02,103.0,868.02,"Diaz, Silva and Rios",10,Suscripcion,2023-06-28,Sr(a). Juan Cruz Vega,Software,Senior
TK-136985,8272,319,2025-10-23 03:24:58,2025-10-23 05:24:58,Preventivo,1.7,110.52,2.0,204.01999999999998,Acosta-Ojeda,10,Suscripcion,2024-11-09,Victoria Federico Arias,Software,Semi-Senior
TK-136986,8368,342,2025-11-06 19:43:09,2025-11-08 02:43:09,Correctivo Software,3.9,361.54,31.0,576.04,"Ferreyra, Sanchez and Herrera",25,Pay-per-use,2024-01-01,Nina Salvador Sosa,Software,Semi-Senior
TK-136987,3878,272,2024-10-30 22:50:02,2024-11-01 01:50:02,Correctivo Mecanico,3.4,326.88,27.0,513.88,Alvarez Ltd,10,Suscripcion,2024-05-03,Tiziano Ramos,Software,Semi-Senior
TK-136988,8314,650,2024-12-07 14:39:12,2024-12-09 16:39:12,Correctivo Mecanico,9.6,526.17,50.0,1054.17,"Carrizo, Hernandez and Martinez",10,Suscripcion,2023-07-19,Lautaro Benjamin Morena Fernandez,Mecanica General,Semi-Senior
TK-136989,7154,131,2025-09-01 14:55:13,2025-09-06 21:55:13,Correctivo Software,4.1,1486.65,127.0,1712.15,Castillo Ltd,10,Pay-per-use,2025-08-26,Juana Victoria Rojas,Mecanica General,Semi-Senior
TK-136990,8298,342,2025-08-12 22:37:59,2025-08-16 01:37:59,Correctivo Mecanico,2.8,1453.28,75.0,1607.28,Acosta PLC,100,Suscripcion,2025-02-15,Nina Salvador Sosa,Software,Semi-Senior
TK-136991,5708,827,2025-07-09 15:20:00,2025-07-11 20:20:00,Correctivo Software,6.2,1106.92,53.0,1447.92,Cardozo Group,50,Suscripcion,2023-10-11,Pilar Rodriguez,Mecanica General,Senior
TK-136992,1794,407,2024-06-12 16:54:25,2024-06-14 17:54:25,Correctivo Mecanico,6.5,389.37,49.0,746.87,Ramirez Ltd,100,Suscripcion,2024-05-05,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-136993,9624,827,2024-07-08 03:27:41,2024-07-12 06:27:41,Correctivo Mecanico,5.4,393.0,99.0,690.0,Moreno Group,100,Suscripcion,2025-07-09,Pilar Rodriguez,Mecanica General,Senior
TK-136994,5026,207,2026-04-11 16:57:49,2026-04-11 20:57:49,Preventivo,1.8,121.53,4.0,220.53,Molina-Leiva,25,Suscripcion,2024-10-17,Ciro Thiago Daniel Gomez Acuña,Mecanica General,Junior
TK-136995,6021,109,2024-10-22 01:53:07,2024-10-23 05:53:07,Preventivo,2.6,118.57,28.0,261.57,Juarez-Flores,50,Suscripcion,2026-04-17,Valentino Maldonado,Mecanica General,Semi-Senior
TK-136996,6531,323,2025-11-27 05:02:53,2025-11-29 12:02:53,Correctivo Mecanico,2.8,1253.07,55.0,1407.07,"Gonzalez, Guzman and Rodriguez",25,Suscripcion,2026-02-01,Santino Rivero,Alta Tension,Junior
TK-136997,6295,869,2025-04-17 22:02:03,2025-04-19 01:02:03,Correctivo Software,4.9,756.8,27.0,1026.3,"Sanchez, Benitez and Herrera",25,Suscripcion,2026-01-16,Juana Angel Gabriel Acosta,Alta Tension,Junior
TK-136998,4571,396,2025-04-06 18:41:28,2025-04-09 19:41:28,Correctivo Mecanico,10.4,970.24,73.0,1542.24,Quiroga-Vazquez,10,Suscripcion,2024-01-27,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-136999,9821,327,2025-07-17 00:35:30,2025-07-19 05:35:30,Correctivo Mecanico,3.7,934.32,53.0,1137.8200000000002,"Muñoz, Villalba and Carrizo",10,Pay-per-use,2024-11-27,Sr(a). Tomàs Ruiz,Mecanica General,Senior
TK-137000,9488,109,2024-10-31 08:39:27,2024-11-05 15:39:27,Correctivo Mecanico,9.5,1374.63,127.0,1897.13,Sanchez and Sons,10,Suscripcion,2024-09-24,Valentino Maldonado,Mecanica General,Semi-Senior
TK-137001,8286,396,2026-04-05 01:44:47,2026-04-05 06:44:47,Preventivo,2.8,84.15,5.0,238.15,Coronel-Gomez,50,Suscripcion,2023-09-24,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-137002,7371,607,2025-04-04 21:56:20,2025-04-06 04:56:20,Preventivo,2.8,84.78,31.0,238.78,Carrizo-Figueroa,25,Pay-per-use,2024-01-23,Sr(a). Franco Perez,Alta Tension,Junior
TK-137003,5065,710,2025-05-27 03:29:51,2025-05-27 11:29:51,Preventivo,2.4,142.24,8.0,274.24,Fernandez-Quiroga,25,Suscripcion,2024-12-26,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-137004,3868,601,2025-02-15 01:32:09,2025-02-15 04:32:09,Preventivo,2.8,65.74,3.0,219.74,"Medina, Ledesma and Morales",50,Pay-per-use,2023-12-07,Dr(a). Matias Cabrera,Software,Semi-Senior
TK-137005,6003,915,2025-09-04 07:45:45,2025-09-08 13:45:45,Correctivo Mecanico,10.4,501.13,102.0,1073.13,"Rios, Cabrera and Villalba",25,Suscripcion,2024-03-29,Santino Gomez,Mecanica General,Junior
TK-137006,5728,131,2025-12-08 23:51:47,2025-12-13 01:51:47,Correctivo Software,9.8,811.61,98.0,1350.6100000000001,Gomez-Ledesma,10,Pay-per-use,2026-05-02,Juana Victoria Rojas,Mecanica General,Semi-Senior
TK-137007,5425,827,2024-05-25 11:20:57,2024-05-26 12:20:57,Preventivo,2.8,114.81,25.0,268.81,"Cordoba, Rojas and Suarez",100,Suscripcion,2025-03-18,Pilar Rodriguez,Mecanica General,Senior
TK-137008,4630,587,2024-07-24 18:42:00,2024-07-24 21:42:00,Preventivo,2.6,113.73,3.0,256.73,Vargas-Rodriguez,10,Pay-per-use,2026-01-19,Simon Quiroga Sanchez,Mecanica General,Senior
TK-137009,1710,301,2025-05-16 08:57:27,2025-05-16 12:57:27,Preventivo,2.3,130.52,4.0,257.02,"Vargas, Aguero and Pereyra",10,Suscripcion,2025-04-22,Juan Ignacio Carrizo,Software,Semi-Senior
